sl_no,slide_no,latitude,longitude,source_record,year,state,event_date_raw,event_date,movement_type,district,elevation_m,slope_deg,aspect_deg,historical_landslide_count,unique_landslide_locations,aspect_sin,aspect_cos
25867,NL/KOH/83K02/2023/18,25.71775556,94.07246667,25867 NL/KOH/83K02/2023/18 Nagaland Kohima Jotsoma-Khonoma road Jotsoma-Padi-Benreu road 25.71775556 94.07246667 Debris Slide September 2023,2023.0,Nagaland,,,Debris Slide,Kohima,,,,284.0,277.0,,
25868,NL/KOH/83K02/2023/19,25.66754722,94.08075278,25868 NL/KOH/83K02/2023/19 Nagaland Kohima Khonoma Jotsoma-Padi-Benreu road 25.66754722 94.08075278 Debris Slide 02 October 2023,2023.0,Nagaland,02 October 2023,2023-10-02,Debris Slide,Kohima,,,,284.0,277.0,,
25869,NL/KOH/83G14/2023/20,25.60054167,93.92484444,25869 NL/KOH/83G14/2023/20 Nagaland Kohima Poilwa Poilwa-Khonoma road 25.60054167 93.92484444 Rock Slide September 2023,2023.0,Nagaland,,,Rock Slide,Peren,,,,47.0,47.0,,
25870,NL/PER/83G14/2023/21,25.60711616,93.92787222,25870 NL/PER/83G14/2023/21 Nagaland Peren Poilwa Poilwa-Khonoma road 25.60711616 93.92787222 Rock Slide 2022,2023.0,Nagaland,,,Rock Slide,Kohima,,,,284.0,277.0,,
25871,NL/PER/83G14/2023/22,25.60688056,93.92055833,25871 NL/PER/83G14/2023/22 Nagaland Peren Poilwa Poilwa-Khonoma road 25.60688056 93.92055833 Rock Slide NA,2023.0,Nagaland,,,Rock Slide,Peren,,,,47.0,47.0,,
25872,NL/PER/83G14/2023/23,25.61061111,93.92184722,25872 NL/PER/83G14/2023/23 Nagaland Peren Poilwa Poilwa-Khonoma road 25.61061111 93.92184722 Rock Slide NA,2023.0,Nagaland,,,Rock Slide,Kohima,,,,284.0,277.0,,
25873,NL/PER/83G14/2023/24,25.61285278,93.92066111,25873 NL/PER/83G14/2023/24 Nagaland Peren Poilwa Poilwa-Khonoma road 25.61285278 93.92066111 Debris Slide NA,2023.0,Nagaland,,,Debris Slide,Kohima,,,,284.0,277.0,,
25874,NL/PER/83G14/2023/25,25.77309444,93.91229167,25874 NL/PER/83G14/2023/25 Nagaland Peren Jotsoma-Padi-Benreu road Jotsoma-Padi-Benreu road 25.77309444 93.91229167 Rock Slide NA,2023.0,Nagaland,,,Rock Slide,Dimapur,,,,36.0,35.0,,
25875,NL/PER/83G14/2023/26,25.77308611,93.91128889,25875 NL/PER/83G14/2023/26 Nagaland Peren Jotsoma-Padi-Benreu road Jotsoma-Padi-Benreu road 25.77308611 93.91128889 Rock Slide NA,2023.0,Nagaland,,,Rock Slide,Dimapur,,,,36.0,35.0,,
25876,NL/PER/83G14/2023/27,25.77178333,93.90760556,25876 NL/PER/83G14/2023/27 Nagaland Peren Jotsoma-Padi-Benreu road Jotsoma-Padi-Benreu road 25.77178333 93.90760556 Rock Slide October 2023,2023.0,Nagaland,,,Rock Slide,Dimapur,,,,36.0,35.0,,
25877,NL/CMK/83G13/2023/28,25.77360556,93.80462222,25877 NL/CMK/83G13/2023/28 Nagaland Chumoukedima Pagalapahad NH29 25.77360556 93.80462222 Rock Slide October 2023,2023.0,Nagaland,,,Rock Slide,Dimapur,,,,36.0,35.0,,
25878,NL/CMK/83G13/2023/29,25.77895278,93.80219722,25878 NL/CMK/83G13/2023/29 Nagaland Chumoukedima Pagalapahad NH29 25.77895278 93.80219722 Rock Slide October 2023,2023.0,Nagaland,,,Rock Slide,Dimapur,,,,36.0,35.0,,
25879,NL/CMK/83G13/2023/30,25.77982778,93.800875,25879 NL/CMK/83G13/2023/30 Nagaland Chumoukedima Pagalapahad NH29 25.77982778 93.800875 Rock Slide October 2023,2023.0,Nagaland,,,Rock Slide,Dimapur,,,,36.0,35.0,,
25880,NL/CMK/83G13/2023/31,25.78017222,93.80064167,25880 NL/CMK/83G13/2023/31 Nagaland Chumoukedima Pagalapahad NH29 25.78017222 93.80064167 Rock Slide October 2023,2023.0,Nagaland,,,Rock Slide,Dimapur,,,,36.0,35.0,,
25881,NL/CMK/83G13/2023/32,25.77561389,93.80086111,25881 NL/CMK/83G13/2023/32 Nagaland Chumoukedima Pagalapahad NH29 25.77561389 93.80086111 Rock Slide October 2023,2023.0,Nagaland,,,Rock Slide,Dimapur,,,,36.0,35.0,,
25882,NL/CMK/83G13/2023/33,25.78117222,93.80404167,25882 NL/CMK/83G13/2023/33 Nagaland Chumoukedima Pagalapahad NH29 25.78117222 93.80404167 Rock Slide August 2023,2023.0,Nagaland,,,Rock Slide,Dimapur,,,,36.0,35.0,,
25883,NL/KOH/83K02/2023/34,25.6721,94.231075,25883 NL/KOH/83K02/2023/34 Nagaland Kohima Chakhabama Kohima-Zunhoboto road 25.6721 94.231075 Debris Slide September 2023,2023.0,Nagaland,,,Debris Slide,Phek,,,,158.0,156.0,,
25884,NL/KOH/83K02/2023/35,25.67186944,94.23065278,25884 NL/KOH/83K02/2023/35 Nagaland Kohima Chakhabama Kohima-Zunhoboto road 25.67186944 94.23065278 Debris Slide September 2023,2023.0,Nagaland,,,Debris Slide,Phek,,,,158.0,156.0,,
25885,NL/KOH/83K02/2023/36,25.67291111,94.23135278,25885 NL/KOH/83K02/2023/36 Nagaland Kohima Chakhabama Kohima-Zunhoboto road 25.67291111 94.23135278 Debris Slide September 2023,2023.0,Nagaland,,,Debris Slide,Phek,,,,158.0,156.0,,
25886,NL/KOH/83K02/2023/37,25.66874167,94.22856389,25886 NL/KOH/83K02/2023/37 Nagaland Kohima Chakhabama Kohima-Zunhoboto road 25.66874167 94.22856389 Rock Slide NA,2023.0,Nagaland,,,Rock Slide,Phek,,,,158.0,156.0,,
25887,NL/KOH/83G13/2023/38,25.67009167,94.22525278,25887 NL/KOH/83G13/2023/38 Nagaland Kohima Chakhabama Kohima-Zunhoboto road 25.67009167 94.22525278 Rock Slide NA,2023.0,Nagaland,,,Rock Slide,Phek,,,,158.0,156.0,,
25888,NL/KOH/83K02/2023/39,25.66883889,94.21054444,25888 NL/KOH/83K02/2023/39 Nagaland Kohima Chakhabama Kohima-Zunhoboto road 25.66883889 94.21054444 Debris Slide NA,2023.0,Nagaland,,,Debris Slide,Kohima,,,,284.0,277.0,,
25889,NL/KOH/83K02/2023/40,25.68611667,94.04302778,25889 NL/KOH/83K02/2023/40 Nagaland Kohima Jotsoma NH29 25.68611667 94.04302778 Debris Slide Sep-23,2023.0,Nagaland,,,Debris Slide,Kohima,,,,284.0,277.0,,
25890,NL/KOH/83K02/2023/41,25.65587222,94.12442778,25890 NL/KOH/83K02/2023/41 Nagaland Kohima Dzubza NH29 25.65587222 94.12442778 Debris Slide October 2023,2023.0,Nagaland,,,Debris Slide,Kohima,,,,284.0,277.0,,
25891,NL/KOH/83K02/2023/42,25.65823056,94.12258333,25891 NL/KOH/83K02/2023/42 Nagaland Kohima Dzubza NH29 25.65823056 94.12258333 Debris Slide August 2023,2023.0,Nagaland,,,Debris Slide,Kohima,,,,284.0,277.0,,
25892,NL/KOH/83K02/2023/43,25.65852222,94.12213056,25892 NL/KOH/83K02/2023/43 Nagaland Kohima Peducha-Zadima road Peducha-Zadima road 25.65852222 94.12213056 Debris Slide August 2023,2023.0,Nagaland,,,Debris Slide,Kohima,,,,284.0,277.0,,
25893,NL/KOH/83K02/2023/44,25.65253889,94.11867222,25893 NL/KOH/83K02/2023/44 Nagaland Kohima Peducha-Zadima road Peducha-Zadima road 25.65253889 94.11867222 Debris Slide NA,2023.0,Nagaland,,,Debris Slide,Kohima,,,,284.0,277.0,,
25894,NL/KOH/83K02/2023/45,25.65137778,94.12166667,25894 NL/KOH/83K02/2023/45 Nagaland Kohima Peducha-Zadima road Peducha-Zadima road 25.65137778 94.12166667 Debris Slide NA,2023.0,Nagaland,,,Debris Slide,Kohima,,,,284.0,277.0,,
25895,NL/KOH/83K01/2023/46,25.77368056,94.03548611,25895 NL/KOH/83K01/2023/46 Nagaland Kohima Kohima-Nuiland road Kohima-Nuiland road 25.77368056 94.03548611 Debris Subsidence August 2023,2023.0,Nagaland,,,,Kohima,,,,284.0,277.0,,
25896,NL/KOH/83K01/2023/47,25.77601111,94.03071389,25896 NL/KOH/83K01/2023/47 Nagaland Kohima Kohima-Nuiland road Kohima-Nuiland road 25.77601111 94.03071389 Debris Subsidence August 2023,2023.0,Nagaland,,,,Kohima,,,,284.0,277.0,,
25897,NL/KOH/83K01/2023/48,25.79148889,94.01525556,25897 NL/KOH/83K01/2023/48 Nagaland Kohima Kohima-Nuiland road Kohima-Nuiland road 25.79148889 94.01525556 Rock Slide NA,2023.0,Nagaland,,,Rock Slide,Kohima,,,,284.0,277.0,,
25898,NL/KOH/83K01/2023/49,25.79835556,94.00099444,25898 NL/KOH/83K01/2023/49 Nagaland Kohima Kohima-Nuiland road Kohima-Nuiland road 25.79835556 94.00099444 Debris Slide NA,2023.0,Nagaland,,,Debris Slide,Kohima,,,,284.0,277.0,,
25899,NL/KOH/83K01/2023/50,25.79595,93.99585278,25899 NL/KOH/83K01/2023/50 Nagaland Kohima Kohima-Nuiland road Kohima-Nuiland road 25.79595 93.99585278 Rock Slide NA,2023.0,Nagaland,,,Rock Slide,Kohima,,,,284.0,277.0,,
25900,NL/KOH/83K01/2023/51,25.795875,93.99373611,25900 NL/KOH/83K01/2023/51 Nagaland Kohima Kohima-Nuiland road Kohima-Nuiland road 25.795875 93.99373611 Debris Slide NA,2023.0,Nagaland,,,Debris Slide,Kohima,,,,284.0,277.0,,
25901,NL/KOH/83K01/2023/52,25.79464167,93.99172222,25901 NL/KOH/83K01/2023/52 Nagaland Kohima Kohima-Nuiland road Kohima-Nuiland road 25.79464167 93.99172222 Rock Slide NA,2023.0,Nagaland,,,Rock Slide,Kohima,,,,284.0,277.0,,
25902,NL/KOH/83K01/2023/53,25.80414722,93.98611389,25902 NL/KOH/83K01/2023/53 Nagaland Kohima Kohima-Nuiland road Kohima-Nuiland road 25.80414722 93.98611389 Debris Slide NA,2023.0,Nagaland,,,Debris Slide,Kohima,,,,284.0,277.0,,
25903,NL/KOH/83K02/2023/54,25.60902222,94.12846944,25903 NL/KOH/83K02/2023/54 Nagaland Kohima Kidima Kigwema-Chakhabama road 25.60902222 94.12846944 Debris Slide NA,2023.0,Nagaland,,,Debris Slide,Kohima,,,,284.0,277.0,,
25904,NL/KOH/83K02/2023/55,25.52246944,94.19153333,25904 NL/KOH/83K02/2023/55 Nagaland Kohima Kidima Kigwema-Chakhabama road 25.52246944 94.19153333 Rock Slide NA,2023.0,Nagaland,,,Rock Slide,Senapati,,,,111.0,110.0,,
25905,NL/KOH/83K02/2023/56,25.87653333,94.13359167,25905 NL/KOH/83K02/2023/56 Nagaland Kohima Kidima Kohima-Nuiland road 25.87653333 94.13359167 Rock Slide September 2023,2023.0,Nagaland,,,Rock Slide,Kohima,,,,284.0,277.0,,
25906,NL/KOH/83K02/2023/57,25.75056944,94.08058889,25906 NL/KOH/83K02/2023/57 Nagaland Kohima Tsiesema Bawe Kohima-Nuiland road 25.75056944 94.08058889 Debris Slide NA,2023.0,Nagaland,,,Debris Slide,Kohima,,,,284.0,277.0,,
25907,NL/KOH/83K02/2023/58,25.85442778,94.15844444,25907 NL/KOH/83K02/2023/58 Nagaland Kohima Kohima-Nuiland road Kohima-Nuiland road 25.85442778 94.15844444 Debris Slide 23 August 2018,2023.0,Nagaland,23 August 2018,2018-08-23,Debris Slide,Kohima,,,,284.0,277.0,,
25908,NL/KOH/83K02/2023/59,25.857991,94.159346,25908 NL/KOH/83K02/2023/59 Nagaland Kohima Kohima-Nuiland road Kohima-Nuiland road 25.857991 94.159346 Debris Slide 23 August 2018,2023.0,Nagaland,23 August 2018,2018-08-23,Debris Slide,Kohima,,,,284.0,277.0,,
25909,NL/KOH/83K02/2024/001,25.472137,94.151037,"25909 NL/KOH/83K02/2024/001 Nagaland Kohima NH 102A/Shajouba 25.472137 94.151037 Debris Slide 2007, 2023",2024.0,Nagaland,,,Debris Slide,Senapati,,,,111.0,110.0,,
25910,NL/KOH/83K02/2024/002,25.481594,94.141694,25910 NL/KOH/83K02/2024/002 Nagaland Kohima NH 102A/Tadubi 25.481594 94.141694 Rock Slide NA,2024.0,Nagaland,,,Rock Slide,Senapati,,,,111.0,110.0,,
25911,NL/KOH/83K02/2024/003,25.52036,94.1311201,25911 NL/KOH/83K02/2024/003 Nagaland Kohima NH-2/Tadubi 25.52036 94.1311201 Debris Slide 01 June 2024,2024.0,Nagaland,01 June 2024,2024-06-01,Debris Slide,Kohima,,,,284.0,277.0,,
25912,NL/KOH/83K02/2024/004,25.52164,94.13426,25912 NL/KOH/83K02/2024/004 Nagaland Kohima NH-2/Khuzama 25.52164 94.13426 Debris Slide 01 June 2024,2024.0,Nagaland,01 June 2024,2024-06-01,Debris Slide,Kohima,,,,284.0,277.0,,
25913,NL/KOH/83K02/2024/005,25.52426,94.1365,25913 NL/KOH/83K02/2024/005 Nagaland Kohima NH-2/Khuzama 25.52426 94.1365 Debris Subsidence NA,2024.0,Nagaland,,,,Kohima,,,,284.0,277.0,,
25914,NL/KOH/83K02/2024/006,25.525094,94.135798,25914 NL/KOH/83K02/2024/006 Nagaland Kohima NH-2/Khuzama 25.525094 94.135798 Debris Subsidence 01 June 2024,2024.0,Nagaland,01 June 2024,2024-06-01,,Kohima,,,,284.0,277.0,,
25915,NL/KOH/83K02/2024/007,25.538422,94.136039,25915 NL/KOH/83K02/2024/007 Nagaland Kohima NH-2/Khuzama 25.538422 94.136039 Debris Slide 01 June 2024,2024.0,Nagaland,01 June 2024,2024-06-01,Debris Slide,Kohima,,,,284.0,277.0,,
25916,NL/KOH/83K02/2024/008,25.5651,94.1390034,25916 NL/KOH/83K02/2024/008 Nagaland Kohima NH-2/Viswema 25.5651 94.1390034 Debris Slide 01 June 2024,2024.0,Nagaland,01 June 2024,2024-06-01,Debris Slide,Kohima,,,,284.0,277.0,,
25917,NL/KOH/83K02/2024/009,25.6032619,94.1122188,25917 NL/KOH/83K02/2024/009 Nagaland Kohima NH-2/Viswema 25.6032619 94.1122188 Rock Slide 01 June 2024,2024.0,Nagaland,01 June 2024,2024-06-01,Rock Slide,Kohima,,,,284.0,277.0,,
25918,NL/KOH/83K02/2024/010,25.62154,94.1122,25918 NL/KOH/83K02/2024/010 Nagaland Kohima NH-2/Phesema 25.62154 94.1122 Debris Slide 01 June 2024,2024.0,Nagaland,01 June 2024,2024-06-01,Debris Slide,Kohima,,,,284.0,277.0,,
25919,NL/KOH/83K02/2024/011,25.6291966,94.10177,25919 NL/KOH/83K02/2024/011 Nagaland Kohima NH-2/Phesema 25.6291966 94.10177 Debris Slide 01 June 2024,2024.0,Nagaland,01 June 2024,2024-06-01,Debris Slide,Kohima,,,,284.0,277.0,,
25920,NL/KOH/83K02/2024/012,25.6387,94.10979,25920 NL/KOH/83K02/2024/012 Nagaland Kohima NH-2/Phesema 25.6387 94.10979 Debris Slide 01 June 2024,2024.0,Nagaland,01 June 2024,2024-06-01,Debris Slide,Kohima,,,,284.0,277.0,,
25921,NL/KOH/83K02/2024/013,25.648759,94.10616,25921 NL/KOH/83K02/2024/013 Nagaland Kohima NH-2/Lerie 25.648759 94.10616 Debris Slide 01 June 2024,2024.0,Nagaland,01 June 2024,2024-06-01,Debris Slide,Kohima,,,,284.0,277.0,,
25922,NL/KOH/83K02/2024/014,25.6609,94.0536,"25922 NL/KOH/83K02/2024/014 Nagaland Kohima Jotsoma-Khonoma road 25.6609 94.0536 Debris Slide 2015, 2020, 2023, 23 August 2024",2024.0,Nagaland,23 August 2024,2024-08-23,Debris Slide,Kohima,,,,284.0,277.0,,
25923,NL/MOK/83J07/2025/01,26.45278,94.37526,25923 NL/MOK/83J07/2025/01 Nagaland Mokokchung Longnak landslide NH-702D 26.45278 94.37526 Earth Slide 08 July 2025,2025.0,Nagaland,08 July 2025,2025-07-08,Earth Slide,Mokokchung,,,,75.0,75.0,,
25924,NL/MOK/83J07/2025/02,26.423137,94.382261,25924 NL/MOK/83J07/2025/02 Nagaland Mokokchung Merayim landslide NH-702D 26.423137 94.382261 Earth Slide 07 July 2025,2025.0,Nagaland,07 July 2025,2025-07-07,Earth Slide,Mokokchung,,,,75.0,75.0,,
25925,NL/MOK/83J07/2025/03,26.42186,94.3852,25925 NL/MOK/83J07/2025/03 Nagaland Mokokchung Changki slide_1 NH-702D 26.42186 94.3852 Rock Slide 07 July 2025,2025.0,Nagaland,07 July 2025,2025-07-07,Rock Slide,Mokokchung,,,,75.0,75.0,,
25926,NL/MOK/83J07/2025/04,26.425346,94.387013,25926 NL/MOK/83J07/2025/04 Nagaland Mokokchung Changki slide_2 NH-702D 26.425346 94.387013 Rock Slide 07 July 2025,2025.0,Nagaland,07 July 2025,2025-07-07,Rock Slide,Mokokchung,,,,75.0,75.0,,
25927,NL/MOK/83J07/2025/05,26.383648,94.440751,"25927 NL/MOK/83J07/2025/05 Nagaland Mokokchung Yimkum Slide NH-702D, Yimkum sector, 26.383648 94.440751 Debris Slide 29 July 2025 Chungtia Village",2025.0,Nagaland,29 July 2025,2025-07-29,Debris Slide,Mokokchung,,,,75.0,75.0,,
25928,NL/MOK/83J07/2025/06,26.384347,94.443397,"25928 NL/MOK/83J07/2025/06 Nagaland Mokokchung Razu slide NH-702D, Razu sector, Chungtia 26.384347 94.443397 Debris Slide 01 July 2024 village",2025.0,Nagaland,01 July 2024,2024-07-01,Debris Slide,Mokokchung,,,,75.0,75.0,,
25929,NL/MOK/83J07/2025/07,26.387181,94.444132,"25929 NL/MOK/83J07/2025/07 Nagaland Mokokchung Yimlang Slide NH-702D, Yimlang sector, 26.387181 94.444132 Rock Slide 01 August 2025 Chungtia village",2025.0,Nagaland,01 August 2025,2025-08-01,Rock Slide,Mokokchung,,,,75.0,75.0,,
25930,NL/MOK/83J07/2025/08,26.379798,94.450751,"25930 NL/MOK/83J07/2025/08 Nagaland Mokokchung Sabangya slide NH-702D, Sabangya sector, 26.379798 94.450751 Debris Slide 07 July 2025 Chungtia village",2025.0,Nagaland,07 July 2025,2025-07-07,Debris Slide,Mokokchung,,,,75.0,75.0,,
25931,NA/KOH/83K02/2025/01,25.62083,94.11572,"25931 NA/KOH/83K02/2025/01 Nagaland Kohima Kisama slide NH-2 25.62083 94.11572 Rock Slide June 2017, 31 May 2025 at 21:00hrs",2025.0,Nagaland,31 May 2025,2025-05-31,Rock Slide,Kohima,,,,284.0,277.0,,
25932,NL/TSE/83K01/2025/01,25.88165,94.19023,25932 NL/TSE/83K01/2025/01 Nagaland Tseminyu Terogvunyu Village NH-2 25.88165 94.19023 Rock Slide 19 January 2025,2025.0,Nagaland,19 January 2025,2025-01-19,Rock Slide,Kohima,,,,284.0,277.0,,
25933,NAG/,25.73338889,94.02372222,25933 NAG/ KOH/ 83 K2/ 2015/01 Nagaland Kohima 163.0 Km Chainage NH-29 25.73338889 94.02372222 Debris Shallow NA translational,,Nagaland,,,,Kohima,,,,284.0,277.0,,
25934,NAG/,25.73425,94.00119444,25934 NAG/ KOH/ 83K2/ 2015/02 Nagaland Kohima Near bridge NH-29 25.73425 94.00119444 Debris Slide & 15 July 2015 subsidence,,Nagaland,15 July 2015,2015-07-15,Debris Slide,Kohima,,,,284.0,277.0,,
25935,NAG/,25.72125,94.03983333,"25935 NAG/ KOH/ 83 K2/ 2015/03 Nagaland Kohima 165 km NH-29 25.72125 94.03983333 Soil Subsidence June 2013,July 2015",,Nagaland,,,,Kohima,,,,284.0,277.0,,
25936,NAG/,25.68625,94.04297222,"25936 NAG/ KOH/ 83K2/ 2015/04 Nagaland Kohima 171.20KM NH-29 25.68625 94.04297222 Soil Subsidence 2014, 25 July 2025",,Nagaland,25 July 2025,2025-07-25,,Kohima,,,,284.0,277.0,,
25937,NAG/,25.68094444,94.07002778,25937 NAG/ KOH/ 83K2/ 2015/05 Nagaland Kohima 174.59KM NH- 29 25.68094444 94.07002778 Soil Slide NA,,Nagaland,,,Slide,Kohima,,,,284.0,277.0,,
25938,NAG/,25.66627778,94.08938889,25938 NAG/ KOH/ 83K2/ 2015/06 Nagaland Kohima 179.2 km NH-29 25.66627778 94.08938889 Soil Subsidence NA,,Nagaland,,,,Kohima,,,,284.0,277.0,,
25939,NAG/KOH/83K2/2015/07,25.66641667,94.09544444,25939 NAG/KOH/83K2/2015/07 Nagaland Kohima 181.0 km NH-29 25.66641667 94.09544444 Soil Subsidence NA,2015.0,Nagaland,,,,Kohima,,,,284.0,277.0,,
25940,NAG/KOH/83K2/2015/08,25.62509167,94.11405278,"25940 NAG/KOH/83K2/2015/08 Nagaland Kohima Phesama landslide NH-2 25.62509167 94.11405278 Soil Complex- 2013, 18 July 2015 Subsidence, slide, flow",2015.0,Nagaland,18 July 2015,2015-07-18,Slide,Kohima,,,,284.0,277.0,,
25941,NL/,25.72075,94.50163889,25941 NL/ Phek/83K10/2015/22 Nagaland Phek Sohomi village slide Approach road from Phek to 25.72075 94.50163889 Debris (Colluvial Slide NA Sohomi village overburden material with highly weathered Shale bedrock),,Nagaland,,,Slide,Phek,,,,158.0,156.0,,
25942,Nagaland/Kohima/Meriema/83,25.71711111,94.08561111,25942 Nagaland/Kohima/Meriema/83 Nagaland Kohima Meriema landslide NH-2/ Kohima-Wokha Highway 25.71711111 94.08561111 Soil Slide 2013. 29 October 2017 K02/2017/001.,,Nagaland,29 October 2017,2017-10-29,Slide,Kohima,,,,284.0,277.0,,
25943,Nagaland/Kohima/83K-,25.66772222,94.08908333,25943 Nagaland/Kohima/83K- Nagaland Kohima Lower Para Medical Landslide NH-29/ Lower Para Medical 25.66772222 94.08908333 Debris Subsidence and 08 July 2018 02/2018/001 Colony slide,,Nagaland,08 July 2018,2018-07-08,Slide,Kohima,,,,284.0,277.0,,
25944,Nagaland/Kohima/83K-,25.69172222,94.10319444,"25944 Nagaland/Kohima/83K- Nagaland Kohima New Secretariat Road landslide New Secretariat 25.69172222 94.10319444 Debris Subsidence and 2015, 30 July 2018 02/2018/002 slide",,Nagaland,30 July 2018,2018-07-30,Slide,Kohima,,,,284.0,277.0,,
25945,Nagaland/Kohima/83K-,25.68077778,94.10619444,25945 Nagaland/Kohima/83K- Nagaland Kohima Pezielietsie colony landslide Pezielietsie colony 25.68077778 94.10619444 Debris Subsidence and 31 Juy 2018 02/2018/003 slide,,Nagaland,,,Slide,Kohima,,,,284.0,277.0,,
25946,Nagaland/Kohima/83K02/2019/,25.68616667,94.04130556,25946 Nagaland/Kohima/83K02/2019/ Nagaland Kohima 164+600 to 164+800 NH-29/ Dimapur-Kohima 25.68616667 94.04130556 Debris Slide 2010 01. National Highway,2019.0,Nagaland,,,Debris Slide,Kohima,,,,284.0,277.0,,
25947,Nagaland/Kohima/83K02/2019/,25.69422222,94.04538889,25947 Nagaland/Kohima/83K02/2019/ Nagaland Kohima Chainage: 164+20 to 164+300 NH-29/ Dimapur-Kohima 25.69422222 94.04538889 Debris Slide 2019 02. National Highway,2019.0,Nagaland,,,Debris Slide,Kohima,,,,284.0,277.0,,
25948,Nagaland/Kohima/83K02/2019/,25.69422222,94.04538889,25948 Nagaland/Kohima/83K02/2019/ Nagaland Kohima Chainage: 163+400 to 163+800 NH-29/ Dimapur-Kohima 25.69422222 94.04538889 Debris Slide 2019 03. National Highway,2019.0,Nagaland,,,Debris Slide,Kohima,,,,284.0,277.0,,
25949,Nagaland/Kohima/83K02/2019/,25.70247222,94.04666667,25949 Nagaland/Kohima/83K02/2019/ Nagaland Kohima Chainage: 163+002 to 163+150 NH-29/ Dimapur-Kohima 25.70247222 94.04666667 Highly fractured and Slide 2017 04. National Highway jointed shale interbanded with sandstone,2019.0,Nagaland,,,Slide,Kohima,,,,284.0,277.0,,
25950,Nagaland/Kohima/83K02/2019/,25.70497778,94.044275,25950 Nagaland/Kohima/83K02/2019/ Nagaland Kohima Chainage: 162+600 to 162+900 NH-29/ Dimapur-Kohima 25.70497778 94.044275 Highly fractured and Slide 2018 05. National Highway jointed shale with interbanded sandstone,2019.0,Nagaland,,,Slide,Kohima,,,,284.0,277.0,,
25951,Nagaland/Kohima/83K02/2019/,25.70994444,94.04122222,25951 Nagaland/Kohima/83K02/2019/ Nagaland Kohima Chainage: 161+900 to 162+100 NH-29/ Dimapur-Kohima 25.70994444 94.04122222 Highly fractured and Slide 2016 06. National Highway jointed shale with interbanded sandstone,2019.0,Nagaland,,,Slide,Kohima,,,,284.0,277.0,,
25952,Nagaland/Kohima/83K02/2019/,25.71316667,94.03863889,25952 Nagaland/Kohima/83K02/2019/ Nagaland Kohima Chainage: 161+100 to 161+200 NH-29/ Dimapur-Kohima 25.71316667 94.03863889 Highly fractured and Slide 2017 07. National Highway jointed shale with interbanded sandstone,2019.0,Nagaland,,,Slide,Kohima,,,,284.0,277.0,,
25953,Nagaland/Kohima/83K02/2019/,25.72088889,94.04036111,25953 Nagaland/Kohima/83K02/2019/ Nagaland Kohima Chainage: 159+900 to 160+040 NH-29/ Dimapur-Kohima 25.72088889 94.04036111 Colluvium Slide 2018 08. National Highway,2019.0,Nagaland,,,Slide,Kohima,,,,284.0,277.0,,
25954,Nagaland/Kohima/83K02/2019/,25.72516111,94.03246944,25954 Nagaland/Kohima/83K02/2019/ Nagaland Kohima Chainage: 158+850 to 159+450 NH-29/ Dimapur-Kohima 25.72516111 94.03246944 Colluvium Slide 2016,2019.0,Nagaland,,,Slide,Kohima,,,,284.0,277.0,,
25955,Nagaland/Kohima/83K02/2019/,25.73277778,94.02216667,25955 Nagaland/Kohima/83K02/2019/ Nagaland Kohima Chainage: 157+800 to 158+300 NH-29/ Dimapur-Kohima 25.73277778 94.02216667 Colluvium Slide 2018,2019.0,Nagaland,,,Slide,Kohima,,,,284.0,277.0,,
25956,Nagaland/Kohima/83K02/2019/,25.73277778,94.02216667,25956 Nagaland/Kohima/83K02/2019/ Nagaland Kohima Chainage: 157+300 to 157+800 NH-29/ Dimapur-Kohima 25.73277778 94.02216667 Colluvium Slide 2016,2019.0,Nagaland,,,Slide,Kohima,,,,284.0,277.0,,
25957,Nagaland/Kohima/83K02/2019/,25.73433333,94.01708333,25957 Nagaland/Kohima/83K02/2019/ Nagaland Kohima Chainage: 156+852 to157+000 NH-29/ Dimapur-Kohima 25.73433333 94.01708333 Weathered shale Slide 2016,2019.0,Nagaland,,,Slide,Kohima,,,,284.0,277.0,,
25958,Nagaland/Kohima/83K02/2019/,25.73683333,94.00586111,25958 Nagaland/Kohima/83K02/2019/ Nagaland Kohima Chainage: 155+700 to 155+840 NH-29/ Dimapur-Kohima 25.73683333 94.00586111 Colluvium Slide 2018,2019.0,Nagaland,,,Slide,Kohima,,,,284.0,277.0,,
25959,NAG/DIM/NIT/83G13/2019/LS1,25.68176111,94.06811944,"25959 NAG/DIM/NIT/83G13/2019/LS1 Nagaland Dimapur NIT Campus landslide NIT, Nagaland 25.68176111 94.06811944 Soil Slide 26 October 2019 .",2019.0,Nagaland,26 October 2019,2019-10-26,Slide,Kohima,,,,284.0,277.0,,
25960,Nagaland/Wokha/83J03/2019/0Nagaland,26.27647222,94.13175,"25960 Nagaland/Wokha/83J03/2019/0Nagaland Wokha Bhandari landslide Wokha-Merapani Road 26.27647222 94.13175 Sandy soil Slide July 2017, 2018 and October 2019 59.",2019.0,Nagaland,,,Slide,Wokha,,,,160.0,158.0,,
25962,NL/DMP/NH-29/2021/01,25.78180556,93.80180556,"25962 NL/DMP/NH-29/2021/01 Nagaland Dimapur Chumukedima-Ghaspani slide Between Chumukedima- 25.78180556 93.80180556 Rock Fall 2021 Ghaspani along NH-29, Dimapur, Nagaland",2021.0,Nagaland,,,Rock Fall,Dimapur,,,,36.0,35.0,,
