sl_no,slide_no,latitude,longitude,source_record,year,state,event_date_raw,event_date,movement_type,district,elevation_m,slope_deg,aspect_deg,historical_landslide_count,unique_landslide_locations,aspect_sin,aspect_cos,nearest_road_km,nearest_settlement_km,road_exposure_score,settlement_exposure_score,exposure_score,priority_score,priority_level
11356,KAR/KOD/48P11/2018/60,12.41505278,75.74276111,11356 KAR/KOD/48P11/2018/60 KARNATAKA KODAGU N/A N/A 12.41505278 75.74276111 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,1112.5548095703125,11.159123695604531,272.80342260520274,114.0,109.0,-0.9988032174827386,0.0489094341219473,,,0,0,0.0,12.089050670238242,ROUTINE
11357,KAR/KOD/48P11/2018/05,12.41533611,75.74012222,11357 KAR/KOD/48P11/2018/05 KARNATAKA KODAGU N/A N/A 12.41533611 75.74012222 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,1111.4940185546875,31.350541892393657,146.31369209761033,114.0,109.0,0.5546455977127229,-0.8320866907587793,,,0,0,0.0,33.96308705009313,MONITOR
11358,KAR/KOD/48P11/2018/03,12.41554722,75.74146111,11358 KAR/KOD/48P11/2018/03 KARNATAKA KODAGU N/A N/A 12.41554722 75.74146111 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,1112.949462890625,13.37816550787347,216.00586073264327,114.0,109.0,-0.587868002822347,-0.8089568661292548,,,0,0,0.0,14.493012633529592,ROUTINE
11359,KAR/KOD/48P11/2018/72,12.41562778,75.73597222,11359 KAR/KOD/48P11/2018/72 KARNATAKA KODAGU N/A N/A 12.41562778 75.73597222 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,1163.8358154296875,12.244034560711066,72.82758998183624,114.0,109.0,0.9554206454418972,0.2952480148339504,,,0,0,0.0,13.264370774103657,ROUTINE
11360,KAR/KOD/48P11/2018/04,12.41589722,75.74057778,11360 KAR/KOD/48P11/2018/04 KARNATAKA KODAGU N/A N/A 12.41589722 75.74057778 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,1124.2415771484375,37.95664645042783,144.4638303183791,114.0,109.0,0.5812167748393895,-0.8137487699808206,,,0,0,0.0,41.11970032129682,MONITOR
11361,KAR/KOD/48P11/2018/26,12.41637,75.68655861,11361 KAR/KOD/48P11/2018/26 KARNATAKA KODAGU N/A N/A 12.41637 75.68655861 Debris Slide 18 August 2018,2018.0,Karnataka,18 August 2018,2018-08-18,Debris Slide,Kodagu,895.541748046875,21.9050138396816,305.54350879053226,114.0,109.0,-0.8136743143100882,0.5813210044648377,,,0,0,0.0,23.730431659655068,ROUTINE
11362,KAR/KOD/48P11/2018/36,12.41654444,75.71245278,11362 KAR/KOD/48P11/2018/36 KARNATAKA KODAGU N/A N/A 12.41654444 75.71245278 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,961.0361938476562,27.516301273307143,61.99630530011228,114.0,109.0,0.8829173173006631,0.4695284984008959,,,0,0,0.0,29.809326379416074,MONITOR
11363,KAR/KOD/48P15/2018/82,12.416575,75.74061944,11363 KAR/KOD/48P15/2018/82 KARNATAKA KODAGU N/A N/A 12.416575 75.74061944 NA NULL NA,2018.0,Karnataka,,,,Kodagu,1144.041015625,24.82419399730789,108.37138500464256,114.0,109.0,0.9490335366001168,-0.3151751043599012,,,0,0,0.0,26.892876830416885,MONITOR
11364,KAR/KOD/48P11/2018/27,12.41743806,75.686465,11364 KAR/KOD/48P11/2018/27 KARNATAKA KODAGU N/A N/A 12.41743806 75.686465 Debris Slide 18 August 2018,2018.0,Karnataka,18 August 2018,2018-08-18,Debris Slide,Kodagu,850.059326171875,18.553632186098632,297.47006611826225,114.0,109.0,-0.88725195027231,0.4612851360470902,,,0,0,0.0,20.099768201606853,ROUTINE
11365,KAR/KOD/48P11/2018/35,12.41812778,75.70706667,11365 KAR/KOD/48P11/2018/35 KARNATAKA KODAGU N/A N/A 12.41812778 75.70706667 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,980.026123046875,8.099530083421602,217.14368444462423,114.0,109.0,-0.6038159201701994,-0.7971237887235679,,,0,0,0.0,8.774490923706734,ROUTINE
11366,KAR/KOD/48P15/2018/80,12.41879667,75.7283475,11366 KAR/KOD/48P15/2018/80 KARNATAKA KODAGU N/A N/A 12.41879667 75.7283475 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,1176.60498046875,24.72564609792153,228.5836329449081,114.0,109.0,-0.7499221293418237,-0.6615261143170578,,,0,0,0.0,26.786116606081656,MONITOR
11367,KAR/KOD/48P11/2018/34,12.41929167,75.70446667,11367 KAR/KOD/48P11/2018/34 KARNATAKA KODAGU N/A N/A 12.41929167 75.70446667 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,971.8914184570312,12.444667632814712,227.53100320762536,114.0,109.0,-0.7376427961566691,-0.6751911620261115,,,0,0,0.0,13.481723268882604,ROUTINE
11368,KAR/KOD/48P11/2018/30,12.41930472,75.69514167,11368 KAR/KOD/48P11/2018/30 KARNATAKA KODAGU N/A N/A 12.41930472 75.69514167 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,909.964111328125,7.482559507484644,240.5310971593068,114.0,109.0,-0.8706228295469213,-0.491951103943992,,,0,0,0.0,8.106106133108364,ROUTINE
11369,KAR/KOD/48P11/2018/29,12.41951944,75.69288056,11369 KAR/KOD/48P11/2018/29 KARNATAKA KODAGU N/A N/A 12.41951944 75.69288056 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,892.983154296875,14.665706202409794,211.4459051561569,114.0,109.0,-0.5216933261312033,-0.8531330924716037,,,0,0,0.0,15.887848385943943,ROUTINE
11370,KAR/KOD/48P11/2018/31,12.41975944,75.695695,11370 KAR/KOD/48P11/2018/31 KARNATAKA KODAGU N/A N/A 12.41975944 75.695695 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,923.0078735351562,19.054032496504995,168.10530117742508,114.0,109.0,0.2061136499270307,-0.9785280595433926,,,0,0,0.0,20.64186853788041,ROUTINE
11379,KAR/KOD/48P11/2018/28,12.42040556,75.69126944,11379 KAR/KOD/48P11/2018/28 KARNATAKA KODAGU N/A N/A 12.42040556 75.69126944 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,893.7009887695312,25.686086479202125,227.40090352271383,114.0,109.0,-0.7361077609874127,-0.6768643617550698,,,0,0,0.0,27.826593685802305,MONITOR
11380,KAR/KOD/48P11/2018/33,12.42063778,75.70155444,11380 KAR/KOD/48P11/2018/33 KARNATAKA KODAGU N/A N/A 12.42063778 75.70155444 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,956.5387573242188,17.830527365280215,224.3656251775613,114.0,109.0,-0.6992345639975275,-0.7148923167241257,,,0,0,0.0,19.316404645720237,ROUTINE
11381,KAR/KOD/48P11/2018/32,12.42139722,75.700725,11381 KAR/KOD/48P11/2018/32 KARNATAKA KODAGU N/A N/A 12.42139722 75.700725 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,946.6882934570312,24.94482536508531,250.60562093215464,114.0,109.0,-0.9432552396689208,-0.3320685965837882,,,0,0,0.0,27.023560812175752,MONITOR
11382,KAR/KOD/48P11/2018/59,12.42281111,75.73883889,11382 KAR/KOD/48P11/2018/59 KARNATAKA KODAGU N/A N/A 12.42281111 75.73883889 Debris Slide 16 August 2018,2018.0,Karnataka,16 August 2018,2018-08-16,Debris Slide,Kodagu,1123.830078125,14.061768464406336,2.173047196552318,114.0,109.0,0.0379177364299214,0.9992808640537608,,,0,0,0.0,15.233582503106863,ROUTINE
11383,KAR/KOD/48P11/2018/25,12.42343889,75.68215556,11383 KAR/KOD/48P11/2018/25 KARNATAKA KODAGU N/A N/A 12.42343889 75.68215556 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,841.9571533203125,32.84687965020484,44.23454669826617,114.0,109.0,0.6975972399536984,0.7164901191286466,,,0,0,0.0,35.58411962105525,MONITOR
11384,KAR/KOD/48P07/2016/55,12.42694,75.4337,11384 KAR/KOD/48P07/2016/55 Karnataka Kodagu East of Chethugal Patti ghat road 12.42694 75.4337 Debris Slide NA,2016.0,Karnataka,,,Debris Slide,Kodagu,567.1624755859375,27.33216678783497,317.94427411971594,114.0,109.0,-0.6698530724863616,0.7424936776031034,,,0,0,0.0,29.609847353487886,MONITOR
11385,KAR/KOD/48P11/2018/23,12.42713889,75.67816389,11385 KAR/KOD/48P11/2018/23 KARNATAKA KODAGU N/A N/A 12.42713889 75.67816389 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,816.3225708007812,40.14719395189602,43.72406727892093,114.0,109.0,0.691186034822554,0.7226768747277549,,,0,0,0.0,43.49279344788735,MONITOR
11386,KAR/KOD/48P11/2018/24,12.42746139,75.68493,11386 KAR/KOD/48P11/2018/24 KARNATAKA KODAGU N/A N/A 12.42746139 75.68493 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,956.6776123046876,18.973566985415204,232.51937083320496,114.0,109.0,-0.7935591079437412,-0.6084931735028206,,,0,0,0.0,20.55469756753314,ROUTINE
11387,KAR/KOD/48P11/2018/22,12.42817917,75.67739806,11387 KAR/KOD/48P11/2018/22 KARNATAKA KODAGU N/A N/A 12.42817917 75.67739806 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,807.60986328125,25.291126192616467,38.54286299084117,114.0,109.0,0.6230999317971531,0.7821422345036632,,,0,0,0.0,27.398720042001173,MONITOR
11388,KAR/KOD/48P11/2018/21A,12.42848056,75.67730556,11388 KAR/KOD/48P11/2018/21A KARNATAKA KODAGU N/A N/A 12.42848056 75.67730556 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,795.0426635742188,9.960396631831598,53.32656287814382,114.0,109.0,0.8020526228740252,0.5972533718120784,,,0,0,0.0,10.79042968448423,ROUTINE
11389,KAR/KOD/48P11/2018/21B,12.42857528,75.67709639,11389 KAR/KOD/48P11/2018/21B KARNATAKA KODAGU N/A N/A 12.42857528 75.67709639 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,795.0426635742188,9.960398919540218,53.326572877861,114.0,109.0,0.8020527271114429,0.5972532318314379,,,0,0,0.0,10.790432162835236,ROUTINE
11390,KAR/KOD/48P15/2018/58,12.42946389,75.78247778,11390 KAR/KOD/48P15/2018/58 KARNATAKA KODAGU N/A N/A 12.42946389 75.78247778 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,1124.5877685546875,32.89853116279071,357.24418712875024,114.0,109.0,-0.0480794651810563,0.9988435137837676,,,0,0,0.0,35.6400754263566,MONITOR
11391,KAR/KOD/48P11/2018/21,12.42953667,75.67600278,11391 KAR/KOD/48P11/2018/21 KARNATAKA KODAGU N/A N/A 12.42953667 75.67600278 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,803.7703247070312,28.8673930374621,53.03750889528715,114.0,109.0,0.7990293193275393,0.6012920645202041,,,0,0,0.0,31.273009123917276,MONITOR
11392,KAR/KOD/48P15/2018/57,12.42973889,75.78376111,11392 KAR/KOD/48P15/2018/57 KARNATAKA KODAGU N/A N/A 12.42973889 75.78376111 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,1124.5526123046875,8.942272018484946,318.724953831655,114.0,109.0,-0.6596744099194215,0.7515515104751391,,,0,0,0.0,9.687461353358692,ROUTINE
11393,KA/KOD/48P15/2015/240,12.429806,75.783222,11393 KA/KOD/48P15/2015/240 Karnataka Kodagu Madikere 12.429806 75.783222 Debris Slide NA,2015.0,Karnataka,,,Debris Slide,Kodagu,1116.600341796875,26.335065226793176,340.9375273555805,114.0,109.0,-0.3265989100583449,0.9451630292963756,,,0,0,0.0,28.52965399569261,MONITOR
11394,KAR/KOD/48P11/2018/20B,12.42996389,75.67600278,11394 KAR/KOD/48P11/2018/20B KARNATAKA KODAGU N/A N/A 12.42996389 75.67600278 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,791.3118896484375,17.850351280191585,64.92679120523394,114.0,109.0,0.9057670534245365,0.4237759371774582,,,0,0,0.0,19.337880553540884,ROUTINE
11398,KAR/KOD/48P15/2018/76,12.43002778,75.75592778,11398 KAR/KOD/48P15/2018/76 KARNATAKA KODAGU N/A N/A 12.43002778 75.75592778 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,1221.5516357421875,27.86782891136832,351.66503812032613,114.0,109.0,-0.1449599826388222,0.989437518711188,,,0,0,0.0,30.19014798731568,MONITOR
11399,KAR/KOD/48P15/2018/56,12.43019444,75.78376111,11399 KAR/KOD/48P15/2018/56 KARNATAKA KODAGU N/A N/A 12.43019444 75.78376111 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,1116.5438232421875,26.37378382689523,304.0730323601215,114.0,109.0,-0.8283241211492705,0.5602491859184524,,,0,0,0.0,28.571599145803166,MONITOR
11400,KAR/KOD/48P15/2018/75,12.43055556,75.75736389,11400 KAR/KOD/48P15/2018/75 KARNATAKA KODAGU N/A N/A 12.43055556 75.75736389 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,1219.8831787109375,26.2736300486288,0.7586831338139746,114.0,109.0,0.0132411317112999,0.9999123323726956,,,0,0,0.0,28.463099219347868,MONITOR
11401,KAR/KOD/48P11/2018/19,12.43189444,75.67382778,11401 KAR/KOD/48P11/2018/19 KARNATAKA KODAGU N/A N/A 12.43189444 75.67382778 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,784.145263671875,29.378312003615424,23.21119053335309,114.0,109.0,0.3941214199176113,0.9190583802795804,,,0,0,0.0,31.826504670583372,MONITOR
11402,KAR/KOD/48P11/2018/20A,12.43209139,75.67582722,11402 KAR/KOD/48P11/2018/20A KARNATAKA KODAGU N/A N/A 12.43209139 75.67582722 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,793.5067138671875,15.006722951864196,193.04177365326515,114.0,109.0,-0.2256613958096638,-0.9742057967602298,,,0,0,0.0,16.257283197852882,ROUTINE
11403,KAR/KOD/48P11/2018/18,12.43251667,75.67336944,11403 KAR/KOD/48P11/2018/18 KARNATAKA KODAGU N/A N/A 12.43251667 75.67336944 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,790.7396850585938,24.2360884267734,70.59405503077272,114.0,109.0,0.9431881880681048,0.3322589982059258,,,0,0,0.0,26.255762462337852,MONITOR
11404,KAR/KOD/48P11/2018/20,12.43261361,75.67726528,11404 KAR/KOD/48P11/2018/20 KARNATAKA KODAGU N/A N/A 12.43261361 75.67726528 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,847.9736328125,20.516420993225307,250.1467254579548,114.0,109.0,-0.94056539828225,-0.3396126198393583,,,0,0,0.0,22.22612274266075,ROUTINE
11405,KAR/KOD/48P15/2018/81,12.43415,75.73625278,11405 KAR/KOD/48P15/2018/81 KARNATAKA KODAGU N/A N/A 12.43415 75.73625278 Debris Slide 16 August 2018,2018.0,Karnataka,16 August 2018,2018-08-16,Debris Slide,Kodagu,1163.4521484375,12.633728618128504,186.9663387863921,114.0,109.0,-0.1212862025276201,-0.9926175784643496,,,0,0,0.0,13.68653933630588,ROUTINE
11406,KAR/KOD/48P11/2018/15,12.43607306,75.66980889,11406 KAR/KOD/48P11/2018/15 KARNATAKA KODAGU N/A N/A 12.43607306 75.66980889 Debris Slide 17 August 2018,2018.0,Karnataka,17 August 2018,2018-08-17,Debris Slide,Kodagu,737.6904296875,30.928216842692738,15.368854832766374,114.0,109.0,0.2650320097896627,0.9642396143007465,,,0,0,0.0,33.50556824625047,MONITOR
11407,KAR/KOD/48P07/2018/02,12.43613333,75.46213611,11407 KAR/KOD/48P07/2018/02 KARNATAKA KODAGU N/A N/A 12.43613333 75.46213611 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,619.2476806640625,32.9791230590292,184.7891873141616,114.0,109.0,-0.0834897867314843,-0.99650863293377,,,0,0,0.0,35.7273833139483,MONITOR
11408,KAR/KOD/48P11/2018/73,12.43677222,75.73390278,11408 KAR/KOD/48P11/2018/73 KARNATAKA KODAGU N/A N/A 12.43677222 75.73390278 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,1154.1845703125,23.16951181144799,5.261935365466513,114.0,109.0,0.0917090542199129,0.9957858451364376,,,0,0,0.0,25.10030446240199,MONITOR
11409,KAR/KOD/48P11/2018/17,12.43681111,75.67692222,11409 KAR/KOD/48P11/2018/17 KARNATAKA KODAGU N/A N/A 12.43681111 75.67692222 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,853.626953125,15.93254986432024,250.08360108091657,114.0,109.0,-0.9401906667201524,-0.3406486609577606,,,0,0,0.0,17.260262353013594,ROUTINE
11410,KAR/KOD/48P15/2018/55,12.43990278,75.79438889,11410 KAR/KOD/48P15/2018/55 KARNATAKA KODAGU N/A N/A 12.43990278 75.79438889 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,1030.4254150390625,19.760755556211578,67.31133580390429,114.0,109.0,0.9226144217919962,0.3857235132856442,,,0,0,0.0,21.407485185895876,ROUTINE
11426,KAR/KOD/48P15/2018/42,12.44222222,75.75735833,11426 KAR/KOD/48P15/2018/42 KARNATAKA KODAGU N/A N/A 12.44222222 75.75735833 Debris Slide 16 August 2018,2018.0,Karnataka,16 August 2018,2018-08-16,Debris Slide,Kodagu,1175.6739501953125,8.387219485167517,137.58240820329763,114.0,109.0,0.6745290872652683,-0.7382482715408714,,,0,0,0.0,9.08615444226481,ROUTINE
11428,KAR/KOD/48P07/2018/01,12.44803333,75.42113889,11428 KAR/KOD/48P07/2018/01 KARNATAKA KODAGU N/A N/A 12.44803333 75.42113889 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,186.5521240234375,25.19346779526764,203.62185459902764,114.0,109.0,-0.400698535976304,-0.9162099558869936,,,0,0,0.0,27.292923444873274,MONITOR
11429,KAR/KOD/48P11/2018/16,12.44961944,75.67183611,11429 KAR/KOD/48P11/2018/16 KARNATAKA KODAGU N/A N/A 12.44961944 75.67183611 Debris Slide 16 August 2018,2018.0,Karnataka,16 August 2018,2018-08-16,Debris Slide,Kodagu,1075.259033203125,14.215476407100503,111.29874374571057,114.0,109.0,0.9316991919258346,-0.3632308023347509,,,0,0,0.0,15.400099441025546,ROUTINE
11436,KAR/KOD/48P11/2018/74,12.45622778,75.721525,11436 KAR/KOD/48P11/2018/74 KARNATAKA KODAGU N/A N/A 12.45622778 75.721525 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,1083.1275634765625,21.334189238197865,16.38385307810512,114.0,109.0,0.2820710946950843,0.9593935050528104,,,0,0,0.0,23.11203834138102,ROUTINE
11437,KAR/KOD/48P15/2018/39,12.45886667,75.77799944,11437 KAR/KOD/48P15/2018/39 KARNATAKA KODAGU N/A N/A 12.45886667 75.77799944 Debris Slide 16 August 2018,2018.0,Karnataka,16 August 2018,2018-08-16,Debris Slide,Kodagu,1114.9598388671875,14.035941179599211,74.65484483868352,114.0,109.0,0.9643491589334702,0.2646331416589929,,,0,0,0.0,15.205602944565813,ROUTINE
11441,KAR/KOD/48P15/2018/38,12.46072556,75.78086694,11441 KAR/KOD/48P15/2018/38 KARNATAKA KODAGU N/A N/A 12.46072556 75.78086694 Debris Slide 16 August 2018,2018.0,Karnataka,16 August 2018,2018-08-16,Debris Slide,Kodagu,1064.5352783203125,14.7189844363228,164.73241879692762,114.0,109.0,0.2633272469448486,-0.9647065673128004,,,0,0,0.0,15.945566472683035,ROUTINE
11442,KAR/KOD/48P15/2018/40,12.46076389,75.76718889,11442 KAR/KOD/48P15/2018/40 KARNATAKA KODAGU N/A N/A 12.46076389 75.76718889 Debris Slide 16 August 2018,2018.0,Karnataka,16 August 2018,2018-08-16,Debris Slide,Kodagu,1087.004638671875,17.69158415726362,248.50347728596984,114.0,109.0,-0.9304398092606576,-0.366444758924167,,,0,0,0.0,19.16588283703559,ROUTINE
11443,KAR/KOD/48P15/2018/37,12.46079611,75.77621722,11443 KAR/KOD/48P15/2018/37 KARNATAKA KODAGU N/A N/A 12.46079611 75.77621722 Debris Slide 16 August 2018,2018.0,Karnataka,16 August 2018,2018-08-16,Debris Slide,Kodagu,1161.6812744140625,23.591636434501247,78.2524729246993,114.0,109.0,0.9790542608887568,0.2035994946839753,,,0,0,0.0,25.557606137376354,MONITOR
11444,KAR/KOD/48P15/2018/41,12.4626,75.76325278,11444 KAR/KOD/48P15/2018/41 KARNATAKA KODAGU N/A N/A 12.4626 75.76325278 Debris Slide 17 August 2018,2018.0,Karnataka,17 August 2018,2018-08-17,Debris Slide,Kodagu,1062.8775634765625,20.20958750884846,240.9352934068165,114.0,109.0,-0.8740716331050711,-0.4857970565998049,,,0,0,0.0,21.893719801252498,ROUTINE
11445,KA/KOD/48P15/2015/241,12.464444,75.774056,11445 KA/KOD/48P15/2015/241 Karnataka Kodagu 12.464444 75.774056 Debris Slide NA,2015.0,Karnataka,,,Debris Slide,Kodagu,1130.1895751953125,25.22124124629534,1.8418434113256688,114.0,109.0,0.0321406955731646,0.9994833543826896,,,0,0,0.0,27.32301135015328,MONITOR
11452,KAR/KOD/48P15/2018/46,12.48519167,75.77767472,11452 KAR/KOD/48P15/2018/46 KARNATAKA KODAGU N/A N/A 12.48519167 75.77767472 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,911.4999389648438,12.677485704583043,57.43065864718403,114.0,109.0,0.8427405695817058,0.538319916389039,,,0,0,0.0,13.733942846631633,ROUTINE
11453,KAR/KOD/48P15/2018/49A,12.48650278,75.7883375,11453 KAR/KOD/48P15/2018/49A KARNATAKA KODAGU N/A N/A 12.48650278 75.7883375 Debris Slide 16 August 2018,2018.0,Karnataka,16 August 2018,2018-08-16,Debris Slide,Kodagu,909.127197265625,15.489948866055474,10.821060660817182,114.0,109.0,0.1877423689779093,0.9822183071448845,,,0,0,0.0,16.780777938226763,ROUTINE
11454,KAR/KOD/48P15/2018/50,12.48655778,75.79119194,11454 KAR/KOD/48P15/2018/50 KARNATAKA KODAGU N/A N/A 12.48655778 75.79119194 Debris Slide 16 August 2018,2018.0,Karnataka,16 August 2018,2018-08-16,Debris Slide,Kodagu,893.6482543945312,30.54840328799437,8.540324764455818,114.0,109.0,0.1485054437400806,0.9889115901735412,,,0,0,0.0,33.0941035619939,MONITOR
11455,KAR/KOD/48P15/2018/48,12.48675833,75.78433333,11455 KAR/KOD/48P15/2018/48 KARNATAKA KODAGU N/A N/A 12.48675833 75.78433333 Debris Slide 16 August 2018,2018.0,Karnataka,16 August 2018,2018-08-16,Debris Slide,Kodagu,887.9530639648438,20.716148691472423,138.64649006690206,114.0,109.0,0.6607030040188657,-0.7506474142235132,,,0,0,0.0,22.44249441576179,ROUTINE
11456,KAR/KOD/48P15/2018/49,12.48693694,75.78735278,11456 KAR/KOD/48P15/2018/49 KARNATAKA KODAGU N/A N/A 12.48693694 75.78735278 Debris Slide 16 August 2018,2018.0,Karnataka,16 August 2018,2018-08-16,Debris Slide,Kodagu,900.1691284179688,22.46064881462985,354.6914041708405,114.0,109.0,-0.0925199705228696,0.9957108290334334,,,0,0,0.0,24.33236954918234,ROUTINE
11457,KAR/KOD/48P15/2018/45,12.48753694,75.77286389,11457 KAR/KOD/48P15/2018/45 KARNATAKA KODAGU N/A N/A 12.48753694 75.77286389 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,918.2050170898438,14.196843218781511,331.9034778767793,114.0,109.0,-0.4709583348974087,0.8821554550024957,,,0,0,0.0,15.379913487013303,ROUTINE
11458,KAR/KOD/48P15/2018/51,12.48858278,75.79705583,11458 KAR/KOD/48P15/2018/51 KARNATAKA KODAGU N/A N/A 12.48858278 75.79705583 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,903.1741943359376,20.531925306097865,136.1431474129679,114.0,109.0,0.6928590103059307,-0.7210730835621908,,,0,0,0.0,22.24291908160602,ROUTINE
11461,KAR/KOD/48P15/2018/43,12.49342778,75.77038611,11461 KAR/KOD/48P15/2018/43 KARNATAKA KODAGU N/A N/A 12.49342778 75.77038611 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,886.1771240234375,5.982096886779962,189.5182575162543,114.0,109.0,-0.165361881102948,-0.986232958422144,,,0,0,0.0,6.480604960678293,ROUTINE
11462,KAR/KOD/48P15/2018/52,12.49911472,75.80251278,11462 KAR/KOD/48P15/2018/52 KARNATAKA KODAGU N/A N/A 12.49911472 75.80251278 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,936.4278564453124,20.35381685124784,117.47378903683448,114.0,109.0,0.8872219753888418,-0.4613427862090413,,,0,0,0.0,22.049968255518493,ROUTINE
11467,KAR/KOD/48P14/2018/54,12.51079444,75.81175833,11467 KAR/KOD/48P14/2018/54 KARNATAKA KODAGU N/A N/A 12.51079444 75.81175833 Debris Slide 15th to 17th August 2018,2018.0,Karnataka,,,Debris Slide,Kodagu,888.2128295898438,12.506836817546285,222.8228417856266,114.0,109.0,-0.6797337622122601,-0.7334589371660601,,,0,0,0.0,13.549073219008475,ROUTINE
11468,KAR/DK/48P06/2016/1,12.5194,75.4494,11468 KAR/DK/48P06/2016/1 Karnataka Dakshin Kannad Biliyaru Slide 12.5194 75.4494 Debris Fall NA,2016.0,Karnataka,,,Slide,Kodagu,116.8473663330078,27.47741153926641,191.929561661404,114.0,109.0,-0.2067090179989229,-0.9784024641618198,,,0,0,0.0,29.76719583420528,MONITOR
11469,KAR/DK/48P06/2016/2,12.5939,75.4192,11469 KAR/DK/48P06/2016/2 Karnataka Dakshin Kannad 12.5939 75.4192 Earth Slide NA,2016.0,Karnataka,,,Earth Slide,Dakshina Kannada,131.34732055664062,14.590123720391109,296.6856794122707,131.0,128.0,-0.893483663844467,0.4490956940820826,,,0,0,0.0,15.805967363757036,ROUTINE
